game_id,id,value
463,210399,Magic: The Gathering – Duel Decks: Phyrexia vs. The Coalition
463,210406,Magic: The Gathering – Duel Decks: Sorin vs. Tibalt
463,207905,Magic: The Gathering – Duel Decks: Speed vs. Cunning
463,212298,Magic: The Gathering – Duel Decks: Zendikar vs. Eldrazi
463,265960,Magic: The Gathering – Game Night
463,297821,Magic: The Gathering – Game Night 2019
463,256727,Magic: The Gathering – Global Series: Jiang Yanggu & Mu Yanling
463,342089,Magic: the Gathering – Jumpstart
463,376416,Magic: The Gathering – Jumpstart 2022
463,280890,Magic: The Gathering – Limited Edition
463,218575,Magic: The Gathering – Planechase Anthology
463,242683,Magic: The Gathering – Planechase: Elemental Thunder
463,242689,Magic: The Gathering – Planechase: Zombie Empire
463,281319,Magic: The Gathering – Ravnica Allegiance
463,277273,Magic: The Gathering – Simic Ravnica Allegiance Guild Kit
463,312887,Magic: The Gathering – Spellslinger Starter Kit
463,303552,Magic: The Gathering – Unsanctioned
463,281318,Magic: The Gathering – War of the Spark
463,371042,Magic: The Gathering — Game Night: Free For All
463,400786,Magic: The Gathering Starter Kit 2023
527,2346,DVONN
527,217083,LYNGK
527,378284,MATRX GIPF
527,19764,PÜNCT
527,108,TAMSK
527,31999,TZAAR
527,7854,YINSH
527,528,ZÈRTZ
528,527,GIPF
528,31999,TZAAR
528,7854,YINSH
647,3772,Mystick Companion
713,2455,India Rails
713,1213,Nuclear Escalation
713,338472,Nuclear Escalation: New Cards
713,1212,Nuclear Proliferation
713,12367,Weapons of Mass Destruction
798,5736,Ace of Aces: Balloon Buster
798,7103,Ace of Aces: Flying Machines
798,7104,Ace of Aces: Powerhouse Series
815,9825,Early American Chrononauts
822,45748,Carcassonne: Wheel of Fortune
822,358124,Mists over Carcassonne
822,401313,Nebel über Carcassonne: Die Bannkreise
861,4695,Weapons & Warriors: Lashout Launcher Set
937,16000,1825 Unit 2
937,15999,1825 Unit 3
937,386631,1825 Unit 4
942,8191,Snail Race
943,13648,Ligretto 2
1037,342068,Deadlands: Shootout at High Noon
1126,2458,Battle Cattle: The Card Game
1212,1213,Nuclear Escalation
1212,338472,Nuclear Escalation: New Cards
1212,713,Nuclear War
1212,12367,Weapons of Mass Destruction
1213,1212,Nuclear Proliferation
1213,713,Nuclear War
1213,12367,Weapons of Mass Destruction
1246,256515,Trilobite: Family Game
1323,147919,Guiscard
1323,5573,Outremer
1323,5235,Samurai Blades: The Game of Man-to-Man Combat in Feudal Japan
1323,352996,Sherwood
1323,5571,Siege
1323,6926,Viking Raiders
1353,320582,Bob's Your Uncle
1372,62230,Wild Blue Yonder
1421,3969,Lost Worlds Adventure Set I: In the Ruins of the Ancients
1421,7113,Lost Worlds Adventure Set II: The Dwarf and Goblin Wars
1421,316424,"Lost Worlds: ""Arafael"" the Angel"
1421,316426,"Lost Worlds: ""Arcanthus"" the Sage"
1421,316414,"Lost Worlds: ""Brimstone"" The Fire Giant"
1421,316451,"Lost Worlds: ""Chester"" the Jester"
1421,316428,"Lost Worlds: ""Chiron"" Magical Centaur"
1421,316417,"Lost Worlds: ""Cimeree"" Elfin Maid"
1421,316446,"Lost Worlds: ""Daniel"" the Pirate"
1421,316430,"Lost Worlds: ""Eilee"" the Sprite"
1421,316431,"Lost Worlds: ""Felina"" the Tiger Lady"
1421,316432,"Lost Worlds: ""Flaming Cherry"" Barbarian Beauty"
1421,316452,"Lost Worlds: ""Gildersleve"" the Dwarf"
1421,316453,"Lost Worlds: ""Horras"" Hob-Goblin"
1421,316433,"Lost Worlds: ""Kharis"" the Royal Mummy"
1421,316512,"Lost Worlds: ""Lilli"" The Swashbuckler"
1421,316438,"Lost Worlds: ""MacAber"" A Highland Warrior with Claymore"
1421,316454,"Lost Worlds: ""Medusa"" Greek Mythos"
1421,316455,"Lost Worlds: ""Oowell"" the Ghoul"
1421,316418,"Lost Worlds: ""Othere"" Djinn of Distinction"
1421,316440,"Lost Worlds: ""Praxides"" Fierce Female Gargoyle"
1421,316419,"Lost Worlds: ""Sir Percival"" Mounted Knight"
1421,316511,"Lost Worlds: ""Thorgal"" the Wyrm Slayer"
1421,316441,"Lost Worlds: ""Umslopagaas"" Scorpion Wizard"
1421,316443,"Lost Worlds: ""Ursa"" Bugbear"
1421,316449,"Lost Worlds: ""Wyrm"" the Dragon"
1421,316425,Lost Worlds: Amara Wintersword – Female Barbarian with Axe
1421,316427,Lost Worlds: Azlana Darque – Sorceress with Broadsword
1421,316456,Lost Worlds: Barbarian with Two-handed sword
1421,316516,Lost Worlds: Bitra the Man-Spider with Sword and Crossbow
1421,316457,Lost Worlds: Cold Drake
1421,316518,"Lost Worlds: Dino Fight Series – ""Triceratops"" Three Horned Lizard"
1421,316517,"Lost Worlds: Dino Fight Series – ""Tyrannosaurus Rex"" Tyrant Lizard King"
1421,107996,Lost Worlds: Dino Fight Series – Allosaur
1421,316509,Lost Worlds: Dino Fight Series – Pachycephalosaur
1421,316508,Lost Worlds: Dino Fight Series – Pinacosaur
1421,316507,Lost Worlds: Dino Fight Series – Stegosaur
1421,316506,Lost Worlds: Dino Fight Series – T-Rex
1421,316505,Lost Worlds: Dino Fight Series – Triceratops
1421,316513,Lost Worlds: Driataur with Battleaxe
1421,316458,Lost Worlds: Dwarf in Chainmail with Two-handed Ax
1421,316459,Lost Worlds: Fighter Mage with Magic Sword
1421,316460,Lost Worlds: Giant Goblin With Mace and Shield
1421,316514,Lost Worlds: Gunslinger with Whip & Pistol
1421,316461,Lost Worlds: Halfling with Sword and Shield
1421,316462,Lost Worlds: Hill Troll with Club
1421,316434,"Lost Worlds: Knights of the Dinner Table – Bob ""Knuckles"""
1421,316435,"Lost Worlds: Knights of the Dinner Table – Brian ""Teflon Billy"""
1421,316436,"Lost Worlds: Knights of the Dinner Table – Dave ""El Ravager"""
1421,316437,"Lost Worlds: Knights of the Dinner Table – Sara ""Thorina"""
1421,325637,Lost Worlds: Lizard Man With Scimitar and Buckler
1421,316420,Lost Worlds: Man in Chainmail with Sword and Shield
1421,316463,Lost Worlds: Man in Plate with Sword and Shield
1421,316421,Lost Worlds: Man with Short Sword and Dagger
1421,316464,Lost Worlds: Manticore
1421,316439,Lost Worlds: Meresin – Dwarf with Warhammer
1421,316524,Lost Worlds: Mischa Redblur
1421,316515,Lost Worlds: Mutant Hill Giant with Two Clubs
1421,316465,Lost Worlds: Ninja with Ninjato
1421,316466,Lost Worlds: Samurai with Katana
1421,316467,Lost Worlds: Skeleton with Scimitar and Shield
1421,316447,Lost Worlds: Sylvestra the Wood Elf
1421,316468,Lost Worlds: Tome of Red Magic
1421,316469,Lost Worlds: Unicorn
1421,316470,Lost Worlds: Winged Gargoyle with Scimitar
1421,316471,Lost Worlds: Woman in Scale with Sword and Shield
1421,316472,Lost Worlds: Woman with Quarterstaff
1421,316473,Lost Worlds: Wraith with Sickle
1421,316444,Lost Worlds: Zocchi Magician with Dice Bag
1421,316448,Lost Worlds: Zzz... Zombie
1421,24894,Queen's Blade
1421,132263,Queen's Blade: Grimoire
1421,46313,Queen's Blade: Rebellion
1421,154227,Queen's Blade: The Live
1421,35904,Queen's Gate
1431,21369,The Two Ocean War
1442,21369,The Two Ocean War
1480,163867,Ancients
1499,7739,America in Flames
1499,8679,Days of Decision III
1499,2875,Patton in Flames
1513,64222,Empire of Rome 27 BC - 284 AD
1513,148057,The Republic of Carthage
1536,308042,Lord of the Fries: Ghicciaroni's Family Style Italian Buffet
1536,278782,Lord of the Fries: Las Cabezas Mexican Restaurant Deck
1536,308041,Lord of the Fries: Long Wok on Short Pier Chinese Restaurant
1536,199729,Lord of the Fries: McPubihan's Irish Pub Deck
1540,8196,AeroTech: The BattleTech Game of Fighter Combat
1540,7470,BattleSpace: The BattleTech Game of Space Combat
1540,3616,BattleTech: Battleforce
1552,4671,INWO SubGenius
1566,40529,Cosmic Encounter
1583,10642,"Barbarossa: Army Group North, 1941"
1583,10641,"Barbarossa: Army Group South, 1941"
1583,6928,"Typhoon! The Drive on Moscow, 1941"
1607,321145,Blurt!: Sports Game
1789,4266,Troy
1823,6937,1829 Northern Board
1855,403353,Hedbanz Blast Off!
1860,320900,Dragon Dice: 2-Player Starter – Firewalker VS Treefolk
1887,247840,Legend of the Five Rings: A Matter of Honor
1887,161562,Siege: Heart of Darkness
1927,197414,Moop's Monster Mashup
1927,146735,Munchkin Adventure Time
1927,356315,Munchkin Babies
1927,181268,Munchkin Christmas Lite
1927,112991,Munchkin Conan
1927,258610,Munchkin Crazy Cooks
1927,312346,Munchkin Disney
1927,284227,Munchkin Disney DuckTales
1927,208256,Munchkin Grimm Tidings
1927,22948,Munchkin Impossible
1927,193286,Munchkin Legenden 1+2
1927,144325,Munchkin Legends
1927,171199,Munchkin Legends Deluxe
1927,181192,Munchkin Oz
1927,129359,Munchkin Pathfinder
1927,325670,Munchkin Russia
1927,404495,Munchkin Scooby-Doo!
1927,220141,Munchkin Shakespeare Deluxe
1927,229640,Munchkin Spell Skool
1927,302244,Munchkin Tails
1927,257700,"Munchkin Warhammer 40,000"
1927,260918,"Munchkin Warhammer 40,000: Faith and Firepower"
1927,263164,"Munchkin Warhammer 40,000: Savagery and Sorcery"
1927,275273,Munchkin Warhammer: Age of Sigmar
2001,159064,Trivial Pursuit: Family Edition – Bite-Size
2102,2103,Project KGB: The Double Agent
2103,2102,Project CIA: The Secret Formula
2122,324803,Vampire: The Eternal Struggle Fifth Edition
2123,362636,Shadowrun: Edge Zone
2162,316664,"Warhammer 40,000 (Third Edition): Starter Set"
2163,8630,Advanced Space Crusade
2165,369241,Pokémon Match Battle
2165,310953,Pokémon Trading Card Game Battle Academy
2165,364609,Pokémon Trading Card Game: Battle Academy
2165,410240,Pokémon Trading Card Game: My First Battle
2180,31074,Flagship: Coyote Stands
2192,21691,The Ogre Book
2223,322965,Contarlos
2229,17272,55
2238,2639,Panzer Leader: Game of Tactical Warfare on the Western Front
2247,62230,Wild Blue Yonder
2800,6924,Shot and Shell: Naval Combat in the Civil War
2838,172555,Loaded Questions Party
2875,7739,America in Flames
2875,1499,World in Flames
2875,255484,World in Flames Collector's Edition Deluxe
2888,2891,Starfire
2891,2888,Starfire II
2904,8402,The Great Pacific War: The Second World War in the Pacific 1937-1945
2922,292908,Mistakos: Level up
2952,289517,Lawyer's Edition Technicality Cards
2952,338731,Trivial Pursuit Coasters
2952,29338,Trivial Pursuit The Music Master Game: Family Pop & Rock Edition
2952,21459,Trivial Pursuit The Music Master Game: The '60s Edition
2952,275452,Trivial Pursuit The Music Master Game: TV Edition
2952,209772,Trivial Pursuit: 007 Edition
2952,216557,Trivial Pursuit: Dinosaurs
2952,340510,Trivial Pursuit: Guinnessin virallinen pelikirja
2952,302337,The Woman's Game Trivia Card Set
2995,8037,Patrol!: Man-to-Man Combat in the 20th Century
3093,10096,Splotch!
3214,302337,The Woman's Game Trivia Card Set
3339,18248,Diceland: Cyburg
3339,18247,Diceland: Dragons
3339,6750,Diceland: Ogre
3339,6555,Diceland: Space
3439,222193,DC HeroClix: Batman and His Greatest Foes Fast Forces
3439,319313,DC HeroClix: Icons Starter Set
3439,222192,DC HeroClix: Streets of Gotham – Birds of Prey
3439,222191,Marvel HeroClix: Captain America Civil War Starter Set
3439,222190,Marvel HeroClix: Nick Fury Agent of Shield Fast Forces
3439,370813,WWE Heroclix: Mixed Match Challenge Starter Set
3463,3464,Melee
3464,3463,Wizard
3475,192382,Shadowfist: Combat In Kowloon
3475,192086,Shadowfist: Year of the Dragon
3605,2579,Arctic Front: Battle for Norway
3605,2580,Persian Gulf: Battle for the Middle East
3605,5511,Southern Front: Race for the Turkish Straits
3616,1540,BattleTech
3618,98,Axis & Allies
3667,8046,Alien Space Battle Manual
3699,95607,Killer Bunnies and the Conquest of the Magic Carrot
3699,282074,Killer Bunnies Conquest Adventure
3699,14441,Kinder Bunnies: Their First Adventure
3772,647,Mystick Domination
3837,257965,BiberClan
3947,13493,Bell-Bottomed Badassses on the Mean Streets of Funk
3969,1421,Lost Worlds
3969,316424,"Lost Worlds: ""Arafael"" the Angel"
3969,316426,"Lost Worlds: ""Arcanthus"" the Sage"
3969,316414,"Lost Worlds: ""Brimstone"" The Fire Giant"
3969,316451,"Lost Worlds: ""Chester"" the Jester"
3969,316428,"Lost Worlds: ""Chiron"" Magical Centaur"
3969,316417,"Lost Worlds: ""Cimeree"" Elfin Maid"
3969,316446,"Lost Worlds: ""Daniel"" the Pirate"
3969,316430,"Lost Worlds: ""Eilee"" the Sprite"
3969,316431,"Lost Worlds: ""Felina"" the Tiger Lady"
3969,316432,"Lost Worlds: ""Flaming Cherry"" Barbarian Beauty"
3969,316452,"Lost Worlds: ""Gildersleve"" the Dwarf"
3969,316453,"Lost Worlds: ""Horras"" Hob-Goblin"
3969,316433,"Lost Worlds: ""Kharis"" the Royal Mummy"
3969,316512,"Lost Worlds: ""Lilli"" The Swashbuckler"
3969,316438,"Lost Worlds: ""MacAber"" A Highland Warrior with Claymore"
3969,316454,"Lost Worlds: ""Medusa"" Greek Mythos"
3969,316455,"Lost Worlds: ""Oowell"" the Ghoul"
3969,316418,"Lost Worlds: ""Othere"" Djinn of Distinction"
3969,316440,"Lost Worlds: ""Praxides"" Fierce Female Gargoyle"
3969,316419,"Lost Worlds: ""Sir Percival"" Mounted Knight"
3969,316511,"Lost Worlds: ""Thorgal"" the Wyrm Slayer"
3969,316441,"Lost Worlds: ""Umslopagaas"" Scorpion Wizard"
3969,316443,"Lost Worlds: ""Ursa"" Bugbear"
3969,316449,"Lost Worlds: ""Wyrm"" the Dragon"
3969,316425,Lost Worlds: Amara Wintersword – Female Barbarian with Axe
3969,316427,Lost Worlds: Azlana Darque – Sorceress with Broadsword
3969,316456,Lost Worlds: Barbarian with Two-handed sword
3969,316516,Lost Worlds: Bitra the Man-Spider with Sword and Crossbow
3969,316457,Lost Worlds: Cold Drake
3969,316513,Lost Worlds: Driataur with Battleaxe
3969,316458,Lost Worlds: Dwarf in Chainmail with Two-handed Ax
3969,316459,Lost Worlds: Fighter Mage with Magic Sword
3969,316460,Lost Worlds: Giant Goblin With Mace and Shield
3969,316514,Lost Worlds: Gunslinger with Whip & Pistol
3969,316461,Lost Worlds: Halfling with Sword and Shield
3969,316462,Lost Worlds: Hill Troll with Club
3969,316434,"Lost Worlds: Knights of the Dinner Table – Bob ""Knuckles"""
3969,316435,"Lost Worlds: Knights of the Dinner Table – Brian ""Teflon Billy"""
3969,316436,"Lost Worlds: Knights of the Dinner Table – Dave ""El Ravager"""
3969,316437,"Lost Worlds: Knights of the Dinner Table – Sara ""Thorina"""
3969,325637,Lost Worlds: Lizard Man With Scimitar and Buckler
3969,316420,Lost Worlds: Man in Chainmail with Sword and Shield
3969,316463,Lost Worlds: Man in Plate with Sword and Shield
3969,316421,Lost Worlds: Man with Short Sword and Dagger
3969,316464,Lost Worlds: Manticore
3969,316439,Lost Worlds: Meresin – Dwarf with Warhammer
3969,316524,Lost Worlds: Mischa Redblur
3969,316515,Lost Worlds: Mutant Hill Giant with Two Clubs
3969,316465,Lost Worlds: Ninja with Ninjato
3969,316466,Lost Worlds: Samurai with Katana
3969,316467,Lost Worlds: Skeleton with Scimitar and Shield
3969,316447,Lost Worlds: Sylvestra the Wood Elf
3969,316468,Lost Worlds: Tome of Red Magic
3969,316469,Lost Worlds: Unicorn
3969,316470,Lost Worlds: Winged Gargoyle with Scimitar
3969,316471,Lost Worlds: Woman in Scale with Sword and Shield
3969,316472,Lost Worlds: Woman with Quarterstaff
3969,316473,Lost Worlds: Wraith with Sickle
3969,316444,Lost Worlds: Zocchi Magician with Dice Bag
3969,316448,Lost Worlds: Zzz... Zombie
3970,316358,BattleTech Science Fiction Combat Book Game: GRF-1N Griffin
3970,316356,BattleTech Science Fiction Combat Book Game: LCT-1S Locust
3970,316355,BattleTech Science Fiction Combat Book Game: RFL-3N Rifleman
3970,316357,BattleTech Science Fiction Combat Book Game: WHM-6R Warhammer
3970,316354,BattleTech Science Fiction Combat Book Game: WSP-1A Wasp
4001,6516,Titan Legions
4020,5278,Bloody Kasserine
4052,333220,Star Wars: Trading Card Game – Attack of the Clones
4052,333218,Star Wars: Trading Card Game – Revenge of the Sith
4052,333219,Star Wars: Trading Card Game – The Empire Strikes Back
4076,7259,Management Material: Information Technology Edition
4095,197414,Moop's Monster Mashup
4095,22948,Munchkin Impossible
4095,237991,Munchkin Starfinder
4212,99358,Stonewall Jackson's Way II: Battles of Bull Run
4214,367432,On to Richmond II: The Union Strikes South
4266,1789,Raiders and Traders: The Heroic Age of Greece
4288,4289,"88: A Tactical Game of Armored Combat on the North African Front, 1940-1942"
4288,4291,"Armor: A Tactical Game of Armored Combat in Western Europe, 1944-1945"
4289,4291,"Armor: A Tactical Game of Armored Combat in Western Europe, 1944-1945"
4289,4288,"Panzer: A Tactical Game of Armored Combat on the Eastern Front, 1941-1945"
4291,4289,"88: A Tactical Game of Armored Combat on the North African Front, 1940-1942"
4291,4288,"Panzer: A Tactical Game of Armored Combat on the Eastern Front, 1941-1945"
4292,35823,Boilers and Breechloaders
4292,298127,Valley of Fire: A Fictional Miniatures Campaign for the Northwest Frontier
4363,4364,"Gaines Mill: The Battles of the Seven Days, June 1962, Volume 1"
4363,14559,"Malvern Hill: The Battles of the Seven Days, Volume III"
4364,14559,"Malvern Hill: The Battles of the Seven Days, Volume III"
4364,4363,Seven Pines
4488,10908,Minotaur Lords
4671,1552,Illuminati: New World Order
4679,8385,Starship Duel I
4695,30331,Weapons & Warriors Castle Storm / Pirate Clash Game
4695,861,Weapons & Warriors:  Castle Combat Set
4724,13805,The Lord of the Rings: The Return of the King
4724,7467,The Lord of the Rings: The Two Towers Board Game
4759,22447,The War to End All Wars: The Great War in Africa
4854,305840,Atomic Fleet:  Modern Naval Combat in the Northwest Pacific
4861,102197,Cookie Fu: Grandmaster Chi Battles
4864,26291,Scene It? Warner Brothers 50th Anniversary
4864,314549,Scene It?: Game Pack – Movie Edition
6074,6075,Mobile Suit Z Gundam: Titans
6075,6074,Mobile Suit Z Gundam: Green Noa 1
6205,20609,Asia Engulfed
6249,25491,Alhambra: The Dice Game
6266,2511,Sherlock Holmes Consulting Detective: The Thames Murders & Other Cases
6283,387485,Pocket Ungame: All Ages Version
6283,387488,Pocket Ungame: Singles Version
6283,33066,Pocket Ungame: Teens
6313,6314,Dynamite Nurse
6314,6313,Dynamite Nurse 2: Bloody Temple
6320,6323,Gal Master 1
6323,6320,Gal Master 2
6399,127543,King of Kings
6404,11511,Savage Station
6411,24568,Rumis+
6470,39007,Sniper! (Second Edition)
6516,4001,Space Marine
6555,18248,Diceland: Cyburg
6555,3339,Diceland: Deep White Sea
6555,18247,Diceland: Dragons
6555,6750,Diceland: Ogre
410680,320390,Kabuto Sumo
411003,256382,Disney Villainous
411003,352764,Disney Villainous: Bigger and Badder
411003,331050,Disney Villainous: Despicable Plots
411003,284760,Disney Villainous: Evil Comes Prepared
411003,391561,Disney Villainous: Introduction to Evil
411003,299047,Disney Villainous: Perfectly Wretched
411003,271518,Disney Villainous: Wicked to the Core
411047,318243,HITSTER
411107,375177,DUEL BOY
411340,294810,Thalara: The Last Artifacts
